Date,Open,High,Low,Close,Adj Close,Volume
2016-07-28,619.000000,625.625000,617.775024,624.224976,597.984497,5323264
2016-07-29,624.000000,625.000000,617.500000,623.099976,596.906799,1697838
2016-08-01,624.500000,629.474976,613.825012,621.150024,595.038757,2780432
2016-08-02,623.500000,628.224976,620.200012,621.650024,595.517761,2664698
2016-08-03,620.549988,624.974976,615.500000,620.224976,594.152649,2366938
2016-08-04,623.299988,623.349976,616.799988,620.500000,594.416077,2331440
2016-08-05,623.700012,627.825012,620.875000,624.625000,598.367737,2892456
2016-08-08,626.450012,627.500000,622.275024,624.799988,598.535339,2364388
2016-08-09,626.450012,626.450012,618.849976,623.599976,597.385803,2105428
2016-08-10,622.500000,625.474976,609.875000,613.450012,587.662476,1809860
2016-08-11,613.400024,617.500000,611.000000,614.125000,588.309082,1428036
2016-08-12,615.525024,617.500000,609.700012,614.349976,588.524536,2320748
2016-08-16,616.500000,619.224976,606.900024,613.650024,587.854065,1734284
2016-08-17,616.700012,618.750000,613.000000,617.450012,591.494324,2755518
2016-08-18,619.000000,627.450012,617.275024,626.250000,599.924438,3055828
2016-08-19,625.000000,625.000000,620.724976,623.549988,597.337830,2055318
2016-08-22,622.525024,627.224976,620.500000,625.150024,598.870667,2750646
2016-08-23,625.500000,627.000000,623.025024,625.724976,599.421448,2657262
2016-08-24,626.025024,632.099976,623.525024,630.900024,604.378967,2785468
2016-08-25,632.000000,633.400024,627.150024,629.275024,602.822266,4364944
2016-08-26,630.000000,630.950012,626.950012,628.549988,602.127686,1260568
2016-08-29,627.750000,627.750000,618.099976,619.049988,593.027039,1472092
2016-08-30,622.549988,635.250000,621.974976,634.325012,607.659973,4933804
2016-08-31,634.500000,647.500000,632.750000,645.599976,618.460938,5580682
2016-09-01,644.000000,645.000000,637.700012,641.849976,614.868530,2612338
2016-09-02,642.750000,644.500000,640.575012,642.549988,615.539185,1977594
2016-09-06,645.025024,651.950012,645.025024,650.200012,622.867615,2754442
2016-09-07,650.500000,652.500000,641.549988,643.375000,616.329529,2008222
2016-09-08,645.000000,647.625000,641.799988,644.700012,617.598816,1452690
2016-09-09,645.000000,647.250000,639.150024,645.200012,618.077820,2006884
2016-09-12,637.349976,642.200012,635.750000,639.950012,613.048523,1992864
2016-09-14,637.500000,638.500000,632.700012,634.724976,608.043091,1924754
2016-09-15,636.000000,641.950012,634.924988,639.799988,612.904785,1750906
2016-09-16,641.900024,652.250000,641.900024,648.924988,621.646118,3262908
2016-09-19,648.500000,651.250000,644.000000,645.075012,617.958069,2947416
2016-09-20,646.325012,647.500000,642.025024,644.224976,617.143677,1889124
2016-09-21,646.000000,649.000000,643.950012,646.500000,619.323120,2128200
2016-09-22,652.500000,658.474976,650.275024,653.450012,625.981018,3277900
2016-09-23,653.025024,659.224976,650.750000,656.349976,628.759033,2438404
2016-09-26,653.049988,654.450012,646.849976,648.075012,620.831909,2788386
2016-09-27,649.500000,653.075012,647.424988,649.025024,621.741943,2028406
2016-09-28,649.950012,650.000000,644.500000,647.625000,620.400757,2494826
2016-09-29,648.974976,653.000000,633.974976,638.750000,611.898926,8225006
2016-09-30,638.549988,640.500000,633.700012,636.424988,609.671692,2069214
2016-10-03,640.500000,644.950012,638.200012,643.599976,616.544983,1950274
2016-10-04,644.299988,647.500000,641.150024,644.775024,617.670654,1387756
2016-10-05,649.000000,650.025024,638.200012,643.049988,616.018188,1823510
2016-10-06,643.549988,647.799988,639.525024,640.974976,614.030334,1447856
2016-10-07,642.000000,643.875000,638.125000,640.299988,613.383728,1668732
2016-10-10,642.500000,643.950012,639.375000,642.174988,615.179932,2359656
2016-10-13,639.500000,639.500000,628.224976,631.375000,604.833984,2259678
2016-10-14,632.875000,634.000000,627.000000,630.900024,604.378967,2033558
2016-10-17,632.750000,633.200012,616.375000,618.849976,592.835449,2567680
2016-10-18,621.599976,630.000000,619.500000,628.924988,602.486877,1305484
2016-10-19,630.549988,631.500000,624.000000,629.174988,602.726379,1522452
2016-10-20,630.125000,633.724976,625.500000,627.750000,601.361328,1600178
2016-10-21,628.000000,636.474976,625.000000,635.349976,608.641785,1978204
2016-10-24,635.875000,638.424988,630.525024,631.775024,605.217163,1627832
2016-10-25,634.000000,634.000000,622.025024,625.150024,598.870667,2750898
2016-10-26,621.674988,632.500000,617.525024,619.650024,593.601868,2683270
2016-10-27,619.500000,628.500000,612.075012,626.049988,599.732788,5811930
2016-10-28,627.250000,630.950012,620.049988,629.525024,603.061768,2660268
2016-11-01,628.000000,631.924988,623.525024,629.900024,603.420959,1701208
2016-11-02,625.549988,627.849976,620.750000,623.075012,596.882813,3237216
2016-11-03,622.500000,630.000000,615.875000,627.474976,601.097839,3157906
2016-11-04,626.400024,626.400024,620.875000,621.849976,595.709351,2867460
2016-11-07,626.000000,627.424988,620.000000,624.724976,598.463501,2835696
2016-11-08,625.549988,629.000000,620.049988,627.150024,600.786560,2674082
2016-11-09,600.000000,628.700012,597.674988,625.625000,599.325684,6822734
2016-11-10,631.875000,641.500000,627.049988,639.275024,612.401855,5350368
2016-11-11,637.000000,641.000000,632.799988,637.900024,611.084656,3569660
2016-11-15,638.750000,644.500000,625.325012,627.375000,601.002075,6256262
2016-11-16,634.000000,634.000000,620.025024,622.174988,596.020630,4323872
2016-11-17,619.150024,624.450012,612.575012,615.099976,589.243042,2407812
2016-11-18,618.000000,618.000000,604.599976,605.700012,580.238281,3439950
2016-11-21,609.750000,609.750000,594.174988,599.349976,574.155090,2776260
2016-11-22,603.400024,603.400024,594.674988,599.025024,573.843811,5008892
2016-11-23,601.500000,601.500000,590.549988,592.375000,567.473328,1766346
2016-11-24,592.000000,593.150024,580.450012,582.750000,558.252991,7642998
2016-11-25,584.500000,596.599976,579.000000,594.650024,569.652771,2984980
2016-11-28,590.125000,599.450012,589.049988,592.224976,567.329651,2065090
2016-11-29,592.349976,596.474976,588.250000,589.375000,564.599487,1966322
2016-11-30,592.500000,601.000000,590.549988,599.799988,574.586243,3221420
2016-12-01,601.150024,603.950012,596.500000,598.625000,573.460632,2238492
2016-12-02,594.500000,600.974976,588.349976,594.549988,569.557007,2031336
2016-12-05,593.799988,599.474976,588.250000,598.174988,573.029541,2275968
2016-12-06,597.500000,601.424988,595.099976,597.224976,572.119446,1351482
2016-12-07,600.924988,602.950012,583.500000,590.799988,565.964539,2814096
2016-12-08,593.500000,602.775024,593.500000,599.750000,574.538391,2154848
2016-12-09,599.549988,601.150024,594.000000,599.150024,573.963501,2193976
2016-12-12,596.000000,596.075012,590.549988,592.224976,567.329651,1712636
2016-12-13,590.125000,595.174988,589.275024,593.125000,568.191772,1263434
2016-12-14,593.500000,594.000000,586.700012,587.849976,563.138611,2157072
2016-12-15,582.099976,597.250000,581.799988,588.299988,563.569702,2470744
2016-12-16,588.299988,592.500000,585.775024,591.150024,566.299927,1627914
2016-12-19,588.400024,589.750000,585.250000,588.375000,563.641541,1580218
2016-12-20,588.000000,592.500000,585.849976,590.950012,566.108337,2094996
2016-12-21,592.000000,592.500000,587.500000,590.000000,565.198181,1329438
2016-12-22,588.200012,589.750000,584.200012,586.549988,561.893250,1402858
2016-12-23,585.500000,594.625000,584.650024,593.125000,568.191772,2376258
2016-12-26,589.275024,593.049988,585.049988,587.500000,562.803345,2091932
2016-12-27,589.650024,593.450012,586.950012,592.599976,567.688904,2449648
2016-12-28,594.950012,597.474976,590.500000,593.375000,568.431335,3253920
2016-12-29,592.500000,603.974976,590.724976,602.599976,577.268555,4050408
2016-12-30,600.000000,606.000000,599.974976,603.099976,577.747498,2033270
2017-01-02,604.724976,605.049988,596.025024,598.549988,573.388733,1854328
2017-01-03,600.400024,600.974976,592.875000,594.950012,569.940186,1923750
2017-01-04,594.924988,596.000000,591.900024,592.750000,567.832581,3483560
2017-01-05,594.500000,597.250000,591.549988,593.099976,568.167847,3388192
2017-01-06,595.049988,599.200012,594.099976,596.825012,571.736328,2762630
2017-01-09,599.424988,602.075012,596.075012,597.599976,572.478699,2286898
2017-01-10,598.099976,608.400024,597.650024,607.174988,581.651306,2773058
2017-01-11,608.750000,619.049988,607.750000,617.000000,591.063232,4671702
2017-01-12,617.500000,621.849976,612.750000,617.500000,591.542175,1458158
2017-01-13,619.500000,619.849976,614.299988,616.250000,590.344727,1925206
2017-01-16,616.750000,624.724976,616.400024,623.825012,597.601318,1882932
2017-01-17,623.500000,626.200012,618.125000,619.250000,593.218628,1779806
2017-01-18,620.450012,628.000000,620.424988,621.299988,595.182495,2306444
2017-01-19,622.450012,622.450012,617.500000,618.150024,592.164917,1756206
2017-01-20,618.000000,622.500000,615.000000,618.174988,592.188843,6971034
2017-01-23,618.000000,625.000000,617.900024,622.325012,596.164368,2396924
2017-01-24,625.000000,635.750000,624.625000,633.775024,607.133057,5130932
2017-01-25,636.299988,647.799988,635.049988,645.299988,618.173584,7818492
2017-01-27,649.500000,650.000000,644.000000,645.950012,618.796326,3426118
2017-01-30,646.474976,646.474976,640.275024,642.474976,615.467285,2659814
2017-01-31,641.200012,646.349976,638.500000,643.325012,616.281616,3050520
2017-02-01,643.099976,655.000000,640.250000,652.849976,625.406189,5455332
2017-02-02,652.849976,652.849976,646.299988,649.349976,622.053406,2985818
2017-02-03,649.500000,658.000000,648.250000,655.525024,627.968750,4002552
2017-02-06,656.150024,660.000000,655.724976,657.049988,629.429626,2155110
2017-02-07,658.000000,659.000000,651.474976,653.575012,626.100708,1705960
2017-02-08,653.775024,659.349976,649.075012,652.825012,625.382263,2470480
2017-02-09,654.700012,659.950012,646.275024,648.825012,621.550354,2232688
2017-02-10,649.174988,654.375000,649.000000,651.799988,624.400330,1648368
2017-02-13,653.775024,657.500000,649.599976,655.099976,627.561584,1397896
2017-02-14,657.000000,657.000000,652.000000,655.549988,627.992676,1223030
2017-02-15,656.000000,662.000000,653.724976,661.099976,633.309326,3063470
2017-02-16,661.500000,666.500000,660.125000,663.950012,636.039551,2521850
2017-02-17,722.500000,727.000000,680.224976,688.525024,659.581604,201129980
2017-02-20,680.599976,707.724976,679.575012,704.549988,674.932861,5283358
2017-02-21,703.025024,710.900024,698.700012,707.775024,678.022339,3130014
2017-02-22,707.500000,709.400024,697.424988,699.575012,670.167053,2648388
2017-02-23,701.900024,710.674988,693.525024,697.150024,667.843994,17247490
2017-02-27,695.450012,699.174988,689.299988,696.799988,667.508667,2340688
2017-02-28,696.450012,698.125000,692.250000,695.049988,665.832275,1464004
2017-03-01,698.224976,698.250000,693.200012,695.825012,666.574707,1740868
2017-03-02,697.275024,698.000000,688.125000,690.049988,661.042419,2300994
2017-03-03,692.250000,692.250000,684.500000,688.500000,659.557556,1246412
2017-03-06,688.400024,694.950012,686.549988,690.375000,661.353760,1839562
2017-03-07,691.125000,693.750000,688.099976,693.099976,663.964172,1556438
2017-03-08,693.950012,699.599976,690.525024,696.099976,666.838013,1891072
2017-03-09,690.825012,699.349976,690.825012,697.099976,667.795959,1754658
2017-03-10,697.500000,704.000000,696.575012,700.049988,670.622070,2930352
2017-03-14,711.049988,712.075012,703.325012,705.349976,675.699280,3577510
2017-03-15,705.474976,710.000000,705.275024,708.299988,678.525208,2135930
2017-03-16,709.049988,711.424988,706.825012,708.674988,678.884460,2490054
2017-03-17,709.275024,713.750000,706.424988,712.924988,682.955811,1695232
2017-03-20,713.325012,719.924988,712.974976,718.049988,687.865417,4071172
2017-03-21,717.000000,722.500000,717.000000,720.474976,690.188416,2778640
2017-03-22,713.849976,718.500000,712.900024,715.450012,685.374634,2818272
2017-03-23,717.200012,717.500000,711.450012,715.450012,685.374634,2461236
2017-03-24,716.500000,717.224976,711.000000,712.174988,682.237366,1905182
2017-03-27,712.000000,712.000000,702.025024,704.924988,675.292053,2932042
2017-03-28,709.150024,712.349976,706.549988,710.099976,680.249573,4030700
2017-03-29,710.400024,717.400024,710.000000,714.299988,684.273010,4287886
2017-03-30,714.000000,739.974976,712.525024,733.099976,702.282776,17160546
2017-03-31,726.900024,727.000000,718.275024,721.275024,690.954895,4825696
2017-04-03,723.000000,725.049988,713.000000,716.599976,686.476318,2074526
2017-04-05,717.625000,723.250000,713.775024,716.174988,686.069153,2872040
2017-04-06,715.750000,721.500000,712.525024,719.250000,689.014954,3062208
2017-04-07,715.525024,722.500000,714.299988,719.424988,689.182617,2324180
2017-04-10,721.500000,721.500000,716.325012,717.075012,686.931335,1696938
2017-04-11,717.000000,720.599976,715.750000,719.750000,689.493896,2178130
2017-04-12,719.500000,724.974976,717.750000,721.849976,691.505554,1782546
2017-04-13,721.500000,724.450012,718.525024,720.150024,689.877136,2402118
2017-04-17,720.150024,721.900024,714.125000,718.400024,688.200745,3568528
2017-04-18,720.000000,727.500000,719.000000,723.650024,693.229980,1819430
2017-04-19,723.500000,728.375000,719.000000,724.500000,694.044250,2169072
2017-04-20,726.500000,733.025024,726.474976,731.075012,700.342896,2890686
2017-04-21,733.000000,749.500000,726.650024,748.299988,716.843750,8629016
2017-04-24,749.049988,769.500000,748.500000,766.525024,734.302612,10103476
2017-04-25,767.525024,772.750000,764.799988,768.525024,736.218628,4528890
2017-04-26,771.474976,776.500000,734.224976,775.325012,742.732727,3897926
2017-04-27,773.049988,786.974976,773.049988,784.299988,751.330444,8090210
2017-04-28,779.950012,779.950012,768.549988,773.250000,740.744934,2718864
2017-05-02,773.500000,775.450012,765.174988,770.299988,737.918945,2003520
2017-05-03,777.125000,777.125000,769.674988,772.150024,739.691223,1253982
2017-05-04,769.625000,771.450012,761.299988,767.400024,735.140930,2565514
2017-05-05,771.049988,771.450012,763.150024,766.099976,733.895447,1378948
2017-05-08,769.000000,770.000000,764.275024,767.400024,735.140930,1873626
2017-05-09,767.400024,772.799988,766.325012,767.875000,735.595947,1672918
2017-05-10,770.000000,777.500000,768.525024,775.900024,743.283569,1171122
2017-05-11,775.500000,780.000000,770.500000,773.200012,740.697021,1937872
2017-05-12,772.950012,778.450012,768.099976,775.825012,743.211670,3073802
2017-05-15,775.000000,778.599976,771.125000,776.700012,744.049927,1402390
2017-05-16,777.500000,781.000000,774.125000,779.825012,747.043640,1795188
2017-05-17,779.400024,782.700012,775.750000,778.575012,745.846130,1736236
2017-05-18,774.500000,780.750000,774.049988,778.549988,745.822144,1553640
2017-05-19,779.750000,784.950012,772.625000,780.625000,747.809937,1427068
2017-05-22,782.549988,790.000000,781.549988,788.000000,754.874878,1430026
2017-05-23,790.000000,791.775024,782.500000,784.549988,751.569885,1540086
2017-05-24,784.525024,787.724976,781.000000,783.375000,750.444336,1733694
2017-05-25,783.549988,814.700012,783.549988,808.575012,774.585022,10045402
2017-05-26,803.325012,816.000000,800.549988,813.000000,778.823975,2721578
2017-05-29,809.900024,824.000000,808.825012,815.950012,781.649963,2958170
2017-05-30,815.000000,816.750000,808.075012,814.525024,780.284912,2217092
2017-05-31,812.500000,821.500000,811.575012,818.099976,783.709595,2659456
2017-06-01,819.500000,819.924988,810.275024,814.299988,780.069275,1679770
2017-06-02,817.000000,823.049988,813.099976,817.125000,782.775696,1606772
2017-06-05,816.849976,819.474976,812.500000,817.775024,783.398254,1449950
2017-06-06,817.500000,821.900024,815.000000,819.474976,785.026794,2501316
2017-06-07,820.200012,822.450012,815.174988,820.400024,785.912903,1277138
2017-06-08,821.950012,829.700012,820.825012,822.375000,787.804871,2124384
2017-06-09,820.049988,835.000000,820.049988,833.400024,798.366455,2652636
2017-06-12,832.000000,838.000000,830.000000,834.375000,799.300415,1985706
2017-06-13,830.875000,845.950012,830.500000,838.349976,803.108276,2525810
2017-06-14,837.500000,839.974976,833.500000,835.599976,800.473938,1929180
2017-06-15,834.000000,837.799988,826.799988,832.174988,797.192932,1763346
2017-06-16,832.500000,837.349976,829.049988,834.625000,799.539917,1877552
2017-06-19,835.500000,848.000000,834.200012,846.450012,810.867859,1912766
2017-06-20,845.000000,847.000000,839.924988,843.275024,807.826355,1830132
2017-06-21,841.299988,850.625000,839.799988,849.349976,813.645935,1705466
2017-06-22,847.474976,858.000000,845.599976,849.000000,813.310730,3337730
2017-06-23,851.000000,851.375000,837.599976,839.325012,804.042358,2608734
2017-06-27,844.500000,847.500000,828.125000,833.825012,798.773560,3000216
2017-06-28,832.500000,837.500000,828.900024,833.224976,798.198730,2224518
2017-06-29,833.500000,840.950012,825.549988,831.525024,807.227051,4593854
2017-06-30,826.900024,830.000000,821.500000,826.025024,801.887817,2165216
2017-07-03,826.299988,833.750000,823.625000,829.299988,805.067078,1752166
2017-07-04,830.125000,833.349976,826.000000,826.674988,802.518738,1883040
2017-07-05,826.549988,829.750000,822.500000,824.375000,800.286011,2007100
2017-07-06,826.275024,831.500000,825.674988,829.075012,804.848572,2285838
2017-07-07,830.424988,834.799988,829.000000,833.599976,809.241333,2758698
2017-07-10,834.000000,874.000000,830.525024,838.174988,813.682739,654626
2017-07-11,838.775024,845.400024,833.549988,840.200012,815.648560,2205140
2017-07-12,840.000000,842.500000,829.275024,840.625000,816.061096,2869446
2017-07-13,844.000000,846.650024,839.825012,841.775024,817.177551,2240502
2017-07-14,841.950012,843.025024,836.000000,839.974976,815.430115,1221626
2017-07-17,841.275024,843.825012,838.500000,841.174988,816.595032,1199670
2017-07-18,839.849976,843.924988,838.674988,841.775024,817.177551,1161094
2017-07-19,842.500000,848.099976,840.924988,846.150024,821.424683,1993622
2017-07-20,846.950012,857.500000,844.075012,855.450012,830.452942,1849238
2017-07-21,857.049988,857.625000,850.000000,851.525024,826.642639,1936754
2017-07-24,855.000000,870.000000,847.500000,867.549988,842.199341,9839088
2017-07-25,879.500000,879.500000,866.525024,869.825012,844.407898,5580234
2017-07-26,871.000000,877.500000,866.250000,873.775024,848.242493,1947672
2017-07-27,878.000000,899.400024,875.775024,894.825012,868.677368,8980856
2017-07-28,886.000000,893.250000,880.549988,889.250000,863.265259,4627698
2017-07-31,888.775024,895.500000,883.275024,892.200012,866.129089,3684570
2017-08-01,890.924988,904.575012,886.099976,898.599976,872.342041,4258430
2017-08-02,903.500000,903.500000,891.025024,895.825012,869.648132,3698958
2017-08-03,894.000000,896.000000,887.200012,889.974976,863.968994,2128392
2017-08-04,888.500000,898.375000,883.075012,895.125000,868.968567,1772534
2017-08-07,893.000000,898.224976,892.500000,894.275024,868.143433,959330
2017-08-08,896.049988,898.625000,883.049988,888.950012,862.974060,2017686
2017-08-09,885.500000,888.525024,879.174988,882.224976,856.445496,1635028
2017-08-10,880.000000,883.000000,876.424988,880.224976,854.503967,3894222
2017-08-11,872.500000,879.000000,865.575012,874.525024,848.970520,3179918
2017-08-14,876.500000,887.474976,874.000000,878.599976,852.926392,1788542
2017-08-16,881.174988,894.900024,874.275024,890.625000,864.600037,2213416
2017-08-17,888.125000,890.474976,876.875000,882.700012,856.906616,2727434
2017-08-18,880.000000,880.500000,871.500000,876.075012,850.475220,1853732
2017-08-21,877.000000,879.500000,869.099976,871.599976,846.130981,2004862
2017-08-22,875.650024,877.000000,868.400024,873.500000,847.975525,3304778
2017-08-23,875.000000,888.974976,875.000000,886.224976,860.328613,1680262
2017-08-24,887.450012,887.474976,879.575012,881.250000,855.499023,3939138
2017-08-28,881.200012,885.575012,879.174988,881.125000,855.377686,753892
2017-08-29,879.500000,879.500000,869.000000,873.075012,847.562927,2459298
2017-08-30,875.974976,885.000000,875.025024,884.275024,858.435669,1347160
2017-08-31,886.000000,889.924988,878.200012,888.224976,862.270142,3651718
2017-09-01,890.500000,890.724976,880.549988,883.799988,857.974487,1147586
2017-09-04,882.500000,882.500000,873.049988,875.450012,849.868530,1821262
2017-09-05,878.500000,882.450012,875.500000,877.674988,852.028442,1841218
2017-09-06,871.875000,881.400024,869.000000,879.950012,854.237000,2875816
2017-09-07,880.049988,888.375000,880.049988,883.275024,857.464905,3473210
2017-09-08,886.700012,895.000000,885.500000,893.825012,867.706604,4155832
2017-09-11,896.500000,914.500000,895.099976,911.674988,885.034973,5738838
2017-09-12,913.849976,919.950012,909.150024,917.599976,890.786804,3343840
2017-09-13,917.500000,924.500000,912.000000,920.924988,894.014648,2497688
2017-09-14,920.075012,926.250000,915.750000,919.700012,892.825500,4077008
2017-09-15,918.000000,925.900024,916.724976,924.474976,897.460938,1883666
2017-09-18,926.775024,932.224976,926.250000,930.224976,903.042908,2042464
2017-09-19,932.450012,934.000000,923.775024,924.849976,897.825012,2120734
2017-09-20,924.000000,930.724976,922.625000,924.424988,897.412415,1723064
2017-09-21,924.000000,924.250000,915.349976,919.549988,892.679871,3856248
2017-09-22,917.400024,919.474976,910.000000,912.049988,885.399048,4121762
2017-09-25,911.224976,911.224976,896.299988,899.875000,873.579834,5074614
2017-09-26,894.525024,898.299988,892.500000,896.150024,869.963623,5719366
2017-09-27,898.000000,902.799988,885.000000,888.250000,862.294495,3668610
2017-09-28,887.000000,899.500000,881.650024,897.650024,871.419861,13823232
2017-09-29,900.049988,911.000000,898.125000,902.849976,876.467834,3106816
2017-10-03,904.000000,910.500000,898.549988,904.424988,877.996826,2197212
2017-10-04,903.950012,905.950012,896.674988,898.500000,872.244934,3312552
2017-10-05,897.500000,902.500000,896.549988,899.299988,873.021606,1668098
2017-10-06,899.000000,902.224976,897.000000,900.049988,873.749634,1515330
2017-10-09,899.400024,901.500000,895.250000,897.750000,871.516846,1531246
2017-10-10,899.500000,907.474976,896.325012,901.349976,875.011658,1899090
2017-10-11,901.625000,907.625000,893.799988,895.075012,868.920044,2633720
2017-10-12,897.549988,910.724976,894.000000,909.400024,882.826477,2690780
2017-10-13,913.349976,928.275024,911.000000,925.400024,898.358948,3216732
2017-10-16,930.000000,936.625000,921.000000,928.575012,901.441101,1637272
2017-10-17,925.000000,926.849976,919.549988,925.625000,898.577332,1306644
2017-10-18,920.500000,937.500000,919.500000,934.250000,906.950317,1963360
2017-10-19,930.900024,932.500000,920.325012,924.200012,897.194031,285004
2017-10-23,929.950012,934.849976,918.025024,931.650024,904.426270,2081446
2017-10-24,931.500000,939.799988,926.500000,933.549988,906.270691,5664436
2017-10-25,930.000000,931.500000,892.500000,897.549988,871.322693,10683604
2017-10-26,884.000000,905.000000,878.924988,897.674988,871.444092,14285732
2017-10-27,902.200012,903.750000,889.500000,895.525024,869.356873,3736044
2017-10-30,899.125000,908.000000,896.200012,907.500000,880.981995,2711176
2017-10-31,905.750000,905.750000,899.625000,904.250000,877.826965,2341230
2017-11-01,907.549988,912.500000,906.000000,910.599976,883.991394,2095306
2017-11-02,911.500000,914.900024,908.474976,911.049988,884.428284,2368972
2017-11-03,912.849976,920.000000,910.799988,915.349976,888.602539,1905244
2017-11-06,912.500000,920.000000,911.299988,914.299988,887.583252,3074122
2017-11-07,919.000000,922.474976,910.375000,911.849976,885.204834,3723188
2017-11-08,912.599976,916.799988,909.500000,912.974976,886.296936,1641572
2017-11-09,913.500000,917.500000,910.549988,913.924988,887.219238,1556654
2017-11-10,910.849976,917.400024,906.174988,911.000000,884.379700,3872180
2017-11-13,911.000000,911.575012,897.500000,906.775024,880.278198,1667936
2017-11-14,907.950012,909.500000,900.000000,901.174988,874.841736,2356234
2017-11-15,899.000000,901.825012,894.000000,900.125000,873.822510,3074184
2017-11-16,902.000000,908.000000,897.599976,903.849976,877.438660,2006486
2017-11-17,914.349976,919.150024,906.575012,912.775024,886.102844,3179386
2017-11-20,914.500000,919.849976,914.500000,919.075012,892.218750,1196212
2017-11-21,918.724976,925.000000,918.049988,923.125000,896.150391,1137766
2017-11-22,924.849976,930.000000,922.275024,927.625000,900.518921,2830398
2017-11-23,929.500000,930.000000,919.000000,921.424988,894.500061,1616290
2017-11-24,921.500000,928.900024,920.500000,925.700012,898.650146,2601842
2017-11-27,924.500000,931.000000,922.799988,928.775024,901.635315,1935236
2017-11-28,928.000000,935.500000,927.924988,932.674988,905.421265,2545270
2017-11-29,932.500000,937.750000,927.900024,936.650024,909.280212,1637292
2017-11-30,934.349976,936.974976,920.000000,926.849976,899.766541,2898156
2017-12-01,927.450012,930.000000,922.049988,924.099976,897.096924,1929074
2017-12-04,927.450012,927.450012,915.049988,917.049988,890.252930,1820966
2017-12-05,913.000000,914.275024,903.500000,910.224976,883.627319,1946680
2017-12-06,909.974976,910.674988,899.500000,901.650024,875.302917,3197560
2017-12-07,903.325012,908.299988,901.549988,904.825012,878.385132,2115652
2017-12-08,907.000000,926.500000,907.000000,920.200012,893.310913,4478200
2017-12-11,924.000000,925.875000,920.000000,923.200012,896.223267,1599116
2017-12-12,924.549988,924.950012,907.974976,909.950012,883.360352,1205294
2017-12-13,910.025024,922.500000,907.549988,910.674988,884.064209,1453730
2017-12-14,912.000000,920.000000,906.000000,919.025024,892.170227,1841546
2017-12-15,928.000000,944.000000,927.750000,936.724976,909.352966,6225062
2017-12-18,927.500000,949.500000,904.650024,939.474976,912.022583,6148994
2017-12-19,939.900024,946.825012,938.075012,942.250000,914.716553,2476056
2017-12-20,949.450012,951.549988,931.825012,934.075012,906.780396,4671752
2017-12-21,939.950012,942.500000,932.599976,934.150024,906.853271,3427272
2017-12-22,939.500000,940.000000,930.875000,938.325012,910.906250,2235452
2017-12-26,940.500000,941.400024,928.349976,934.174988,906.877441,3392848
2017-12-27,935.049988,935.150024,925.575012,928.375000,901.247009,1744692
2017-12-28,929.450012,940.450012,929.000000,939.025024,911.585815,4350260
2017-12-29,938.400024,939.599976,934.075012,936.200012,908.843323,3172936
2018-01-01,936.349976,940.375000,925.250000,927.250000,900.154846,3290258
2018-01-02,929.275024,937.500000,929.275024,936.174988,908.819031,2388158
2018-01-03,937.500000,939.125000,925.599976,926.325012,899.256897,2265644
2018-01-04,926.500000,932.750000,926.500000,929.950012,902.776001,1186888
2018-01-05,931.500000,934.025024,927.775024,931.799988,904.571899,1435434
2018-01-08,932.500000,935.349976,928.875000,930.299988,903.115723,2285154
2018-01-09,931.000000,934.924988,927.500000,931.849976,904.620422,2652764
2018-01-10,932.599976,933.950012,928.650024,932.099976,904.863098,2307944
2018-01-11,932.099976,938.000000,928.125000,936.275024,908.916199,2029548
2018-01-12,936.500000,939.075012,930.000000,932.650024,905.397034,2168354
2018-01-15,934.974976,952.200012,929.924988,948.875000,921.147949,6288222
2018-01-16,951.724976,955.000000,942.625000,950.075012,922.312927,3222692
2018-01-17,948.500000,951.275024,943.500000,945.250000,917.628845,1452748
2018-01-18,962.000000,977.000000,959.025024,967.150024,938.888977,8324770
2018-01-19,967.575012,979.950012,959.625000,976.099976,947.577332,5727994
2018-01-22,980.000000,994.000000,976.575012,981.674988,952.989502,4424884
2018-01-23,982.500000,983.349976,971.650024,975.650024,947.140564,2523898
2018-01-24,976.275024,984.500000,975.299988,978.825012,950.222839,2395284
2018-01-25,976.950012,990.000000,975.250000,987.474976,958.619995,4361834
2018-01-29,989.000000,1003.469971,989.000000,999.825012,970.609192,4117946
2018-01-30,998.900024,1000.950012,992.075012,997.750000,968.594788,3198780
2018-01-31,994.700012,1006.750000,993.500000,1002.849976,973.545654,3471674
2018-02-01,1003.000000,1007.500000,992.650024,995.575012,966.483276,3260710
2018-02-02,993.000000,994.950012,970.750000,974.000000,945.538757,3673062
2018-02-05,959.000000,967.625000,952.924988,956.924988,928.962708,3963392
2018-02-06,930.000000,956.000000,918.150024,948.400024,920.686890,5374902
2018-02-07,953.500000,953.500000,931.200012,936.400024,909.037537,4182486
2018-02-08,942.000000,949.299988,933.250000,940.474976,912.993347,2585722
2018-02-09,923.950012,932.349976,922.049988,924.750000,897.727905,3204476
2018-02-12,930.000000,943.000000,927.575012,938.325012,910.906250,2190554
2018-02-14,944.900024,948.950012,937.325012,941.575012,914.061279,1788594
2018-02-15,944.849976,947.375000,937.500000,940.950012,913.454468,2457612
2018-02-16,941.950012,947.424988,937.825012,939.299988,911.852722,1791760
2018-02-19,941.299988,943.799988,929.525024,939.099976,911.658569,1827276
2018-02-20,942.375000,942.924988,929.400024,931.599976,904.377747,2042034
